Title,Released,Season,Episode,imdbRating,imdbID,Show,Downloaded?
Prophet and Loss,2019-01-31,14,12,8.2,tt8962440,Supernatural,Y
Lebanon,2019-02-07,14,13,9.4,tt8962446,Supernatural,Y
Ouroboros,2019-03-07,14,14,8.6,tt9271138,Supernatural,Y
Peace of Mind,2019-03-14,14,15,8.6,tt9271140,Supernatural,Y
Don't Go in the Woods,2019-03-21,14,16,8.1,tt9271142,Supernatural,Y
Game Night,2019-04-04,14,17,7.8,tt9271146,Supernatural,Y
Absence,2019-04-11,14,18,7.8,tt9271148,Supernatural,Y
Jack in the Box,2019-04-18,14,19,8.1,tt9271150,Supernatural,Y
Moriah,2019-04-25,14,20,9.3,tt9271152,Supernatural,Y
Back and to the Future,2019-10-10,15,1,8.3,tt9695548,Supernatural,Y
Raising Hell,2019-10-17,15,2,7.5,tt10067710,Supernatural,Y
The Rupture,2019-10-24,15,3,8.6,tt10250608,Supernatural,Y
Atomic Monsters,2019-11-07,15,4,8.6,tt10067734,Supernatural,Y
Proverbs 17:3,2019-11-14,15,5,8.8,tt10067742,Supernatural,Y
Golden Time,2019-11-21,15,6,8.3,tt10067744,Supernatural,Y
Last Call,2019-12-05,15,7,8.4,tt10085356,Supernatural,Y
"Our Father, Who Aren't in Heaven",2019-12-12,15,8,8.7,tt10717880,Supernatural,Y
The Trap,2020-01-16,15,9,8.6,tt10717886,Supernatural,Y
The Heroes' Journey,2020-01-23,15,10,8.2,tt10717892,Supernatural,Y
The Gamblers,2020-01-30,15,11,8.5,tt10717964,Supernatural,Y
Galaxy Brain,2020-03-16,15,12,7.6,tt10717906,Supernatural,Y
Destiny's Child,2020-03-23,15,13,8.4,tt10717912,Supernatural,Y
Last Holiday,2020-10-08,15,14,8.7,tt10717914,Supernatural,Y
Gimme Shelter,2020-10-15,15,15,7.6,tt10717918,Supernatural,Y
Drag Me Away (From You),2020-10-22,15,16,7.3,tt10717922,Supernatural,Y
Unity,2020-10-29,15,17,8.7,tt10717928,Supernatural,Y
Despair,2020-11-05,15,18,9.1,tt10717930,Supernatural,Y
Inherit the Earth,2020-11-12,15,19,8.4,tt10717932,Supernatural,Y
Carry On,2020-11-19,15,20,6.7,tt10073984,Supernatural,Y
